title,rating,year,poster_path,overview
O Exorcista II: O Herege,4.5,1977,/2XASU2NnhnOTitNwSN9GmWVhlov.jpg,"Anos depois de ter sido libertada pelas forças do mal, a jovem Regan volta a ouvir vozes e ter delírios. Com a ajuda de uma psicanalista, ela tenta se curar, mas só mesmo com uma sessão de exorcismo que poderá afastar de vez o demônio. Ao mesmo tempo, um padre investiga a morte do exorcista que ajudou a menina durante o seu primeiro surto."
Titanic: The Digital Resurrection,7.8,2025,/wkK7w1XufrVL7qd4UzKyv0X6Gur.jpg,Um projeto de digitalização submarina massivo e de ponta cria o primeiro gêmeo digital 3D de alta resolução do Titanic para uma investigação imersiva sem precedentes.
O Poder e a Lei,7.2,2011,/76RGiHrqLT6GgmVxM4CpZZFze1F.jpg,"Mick Haller é um advogado criminalista carismático que conduz seus negócios de dentro de seu carro. Mick passa a maior parte de seu tempo defendendo criminosos mesquinhos e oportunistas, por isso é uma surpresa quando consegue um caso de grande importância: defender um playboy de Beverly Hills acusado de tentativa de homicídio. No entanto, o que Mick inicialmente pensa ser um caso que será facilmente resolvido e lhe renderá um bom dinheiro, se transforma em algo sinistro e sua vida corre risco."
Ainda Estou Aqui,7.4,2022,/a5XkAX8k4UO3I1YIx1nW32F3EBk.jpg,"Uma adolescente perde o amor da sua vida em um trágico acidente. Arrasada, a jovem começa a achar que ele está se comunicando com ela do além."
Ronin,7.0,1998,/AirrhRJjHwytOV0pdLu7YZ4DEyr.jpg,"Uma maleta com conteúdo não revelado, procurada por terroristas irlandeses e pela máfia russa, chega às mãos de criminosos. Um agente de ligação irlandês reúne um esquadrão de mercenários, ou “ronin”, e lhes dá a espinhosa tarefa de recuperar a maleta."
O Guia do Mochileiro das Galáxias,6.7,2005,/vOnXZOjipDTelrK9Wteo2kzrOsz.jpg,"Arthur Dent é um homem normal, que está tendo um péssimo dia. Após saber que sua casa está prestes a ser demolida, ele descobre que Ford Prefect, seu melhor amigo, é um extraterrestre e, para completar, fica sabendo que a Terra está a beira de ser destruída. Sem saída, Arthur pega carona em uma nave espacial que está de passagem. Ele passa então a conhecer o universo, sendo que tudo o que precisa saber sobre sua nova vida está contido em um valioso livro: o Guia do Mochileiro das Galáxias."
Aterrorizados,6.7,2018,/gEG88kwswwgzqqIJqYBSc5T9YRs.jpg,"Pessoas que desaparecem sem deixar rastros, mortos que voltam de seus túmulos, vozes nos canos d`água. Um policial tentará encontrar uma explicação para desvendar estes mistérios, com a ajuda de pesquisadores especializados no paranormal, antes que o mal destrua a sociedade que conhecemos. Mas a tarefa não será tão fácil quanto parece."
Pornô: Sedutora e Fatal,6.0,2019,/98V3QqJ3woHC3AQ81ULY7CskcGY.jpg,"Abe é um adolescente pervertido que trabalha com mais quatro amigos em um cinema de uma pequena cidade cristã. Quando eles descobrem que o local costumava ser um cinema pornô, eles se veem obrigados a investigar o estranho passado do lugar, mas acabam libertando um demônio sexual que estava adormecido."
Sintonizada em Você,7.8,2019,/uPXkdOyEUBfYsLWTZ0KQEo3z7HB.jpg,"Uma estudante e um adolescente enigmático se conhecem em uma padaria nos anos 90. Eles passam anos tentando se encontrar de novo, mas o destino parece ter outros planos."
O Informante,6.5,2019,/8NhA8MQFwBcfV2v7neorbOBq5sQ.jpg,"Depois de uma missão fracassada, um informante do FBI é obrigado a continuar trabalhando infiltrado para desmantelar uma quadrilha, só que agora dentro da prisão."
O Ódio que Você Semeia,8.1,2018,/e8ZaQNr1bb3iOg6NRWnkKKmbKu1.jpg,"Starr Carter é uma adolescente negra de dezesseis anos que presencia o assassinato de Khalil, seu melhor amigo, por um policial branco. Ela é forçada a testemunhar no tribunal por ser a única pessoa presente na cena do crime. Mesmo sofrendo uma série de chantagens, ela está disposta a dizer a verdade pela honra de seu amigo, custe o que custar."
Maldita Sorte,5.9,2007,/zauSy5HbzTSoA6cKnMYIr3DTSnR.jpg,"Para que a mulher de seus sonhos não se apaixone por outro homem, Charlie tem que quebrar a maldição que o tornou popular entre as mulheres solteiras: durma com Charlie uma vez e o próximo homem que você encontrar será seu verdadeiro amor."
A Força em Alerta 2,5.9,1995,/26UzkVf3N9oXEPp73FJiMf1qTqG.jpg,"Um agente da CIA a bordo de um trem tenta impedir um gênio enlouquecido que ameaça usar uma arma em órbita no espaço contra inocentes, caso o governo não pague a ele um resgate de um bilhão de dólares."
Magazine Dreams,7.2,2025,/vSidx9NHKuQIPEQ4yI9b9zkTeh3.jpg,"O aspirante a fisiculturista Killian Maddox luta para encontrar conexão humana nesta exploração de celebridade e violência. Nada o impede de seu sonho ferozmente protegido de superestrelato, nem mesmo os médicos que o alertam sobre os danos permanentes que ele causa a si mesmo com sua busca."
O Fantasma da Ópera,7.3,2004,/tevlea1T7hUA5mZnnrbJnWjtJwV.jpg,"La Carlotta (Minnie Driver) é a diva de uma conceituada companhia teatral, que é responsável pelas óperas realizadas em um imponente teatro. Temperamental, La Carlotta se irrita pela ausência de um solo na nova produção da companhia e decide abandonar os ensaios. Com a estréia marcada para o mesmo dia, os novos donos do teatro não têm outra alternativa senão aceitar a sugestão de Madame Giry (Miranda Richardson) e escalar em seu lugar a jovem Christine Daae (Emmy Rossum), que fazia parte do coral. Christine faz sucesso em sua estréia, chamando a atenção do Visconde de Chagny (Patrick Wilson), o novo patrocinador da companhia. O Visconde e Christine se conheceram ainda crianças, mas ele apenas a reconhece na encenação da ópera. Porém o que nem ele nem ninguém da companhia, com exceção de Madame Giry, sabem é que Christine tem um tutor misterioso, que acompanha nas sombras tudo o que acontece no teatro: o Fantasma da Ópera (Gérard Butler)."
Passe Livre,5.7,2011,/uahvX2ac0lHIjoP34NYWd2XW8qM.jpg,"Rick e Fred estavam cansados da rotina do casamento até o dia em que recebem um presente inusitado de suas esposas: um passe livre de uma semana para aprontar o que quiserem. No primeiro momento, a alegria foi grande e eles caem na farra, mas de uma para outra começam a se dar conta de que a vida de solteiro não é lá essa maravilha toda. Será?"
Espartalhões,4.1,2008,/3wvTTv6J4R53kGKP1Tj6IMcxnl.jpg,"Os mesmo criadores de ""Deu a Louca em Hollywood"" e da série ""Todo Mundo em Pânico"" voltam com mais uma comédia paródica, agora tendo como fonte principal das piadas o épico ""300"". Xerxes, por exemplo, que no original era o sarado Rodrigo Santoro, aqui é o pançudo Ken Davitian (o companheiro de viagem de Borat). Além de ""300"", no entanto, a história arruma espaço para brincar com outros títulos conhecidos, como a série de TV ""O Aprendiz"" e os filmes ""Pequena Miss Sunshine"", ""Homem-Aranha 3"" e ""Happy Feet""."
Terror em Amityville,6.3,1979,/7c5s3aM5DqhxnXkfg8TdOxYU9kA.jpg,"Após se mudarem para uma casa onde aconteceram terríveis assassinatos de uma mesma família, George, Kathy e seus filhos passam a viver uma forte experiência sobrenatural. As forças diabólicas que ali habitam perturbam toda a família durante 28 dias. No 28° dia, eles decidem tomar uma atitude."
K.G.F: Capítulo 2,7.5,2022,/khNVygolU0TxLIDWff5tQlAhZ23.jpg,"A terra sangrenta de Kolar Gold Fields (KGF) tem um novo senhor agora - Rocky, cujo nome causa medo no coração de seus inimigos.  Seus aliados olham para Rocky como seu Salvador, o governo o vê como uma ameaça à lei e à justiça;  os inimigos clamam por vingança e conspiram para sua queda.  Batalhas mais sangrentas e dias mais sombrios aguardam enquanto Rocky continua em sua busca pela supremacia."
O Amigo Oculto,6.3,2005,/hq0Shff0iLh9OJuByHzKJDsjI7a.jpg,"David Callaway (Robert De Niro) é um homem que enviuvou recentemente, vivendo agora apenas com sua filha Emily (Dakota Fanning), de 9 anos. Emily cria um amigo imaginário chamado Charlie, com quem costuma brincar de esconde-esconde. Só que aos poucos Charlie se revela como alguém malvado e vingativo, o que ameaça a própria família Callaway."
Sob a Pele,6.1,2014,/aJUqpXNitgPr8rrLBmlPfms3CSo.jpg,Uma bela mulher de cabelos negros e lábios vermelhos seduz os homens solitários que encontra em seu caminho. Ninguém imagina que sob sua pele se esconde uma perigosa alienígena que pode acabar com vidas para cumprir os desejos da sua espécie.
Y2K: O Bug do Milênio,5.3,2024,/s4lE9QpFxXj5erOQn1PBMNReVvt.jpg,"Dois desconhecidos do colégio decidem invadir a última grande festa, antes da chegada do novo milênio, na Véspera de Ano Novo em 1999. A noite fica mais louca do que eles poderiam ter imaginado quando o relógio bate a meia-noite e a profecia do ""Bug do Milênio"" se concretiza, iniciando uma revolta tecnológica que coloca suas famílias, suas cidades e o mundo todo em risco."
"Seis Dias, Sete Noites",6.1,1998,/7OWrZgWS74KgXzfMRvz5s1n8QeS.jpg,"Quinn Harris é um piloto de avião que mora em uma ilha paradisíaca. Tudo ia bem para Harris até ser contratado pela executiva Robin Monroe para levá-la com urgência ao Tahiti! No caminho, uma terrível tempestade obriga um pouso forçado do avião em uma ilha deserta. Sozinhos, descobrem rapidamente todos os riscos do paraíso e juntos vão viver a aventura mais louca e perigosa de suas vidas."
O Mestre Invencível,7.4,1978,/o2KO4o1kJIgz8Zuucx50YwQx281.jpg,"Turbulento e insolente, o jovem Wong Fei Hung é enviado por seu pai para ser aprendiz do mendigo So, um grande mestre de Kung Fu. Por meio de um treinamento exaustivo, o venerável ancião ensina ao jovem uma temível técnica de luta: o Boxe Bêbado, a única maneira de derrotar o implacável assassino que está aterrorizando a região."
Beau Tem Medo,6.7,2023,/fGS1HtHWngXyw5k9Zs2dVH8HuzL.jpg,Um homem paranoico embarca em uma odisseia épica para voltar para casa e encontrar sua mãe.
Goyo,7.0,2024,/vL7P1TM4wkVtNJf7XDIA8Y4CcPC.jpg,Um jovem guia de museu com transtorno do espectro autista se apaixona por uma colega de trabalho e tenta descobrir como lidar com novas emoções intensas.
Os Três Patetas,5.8,2012,/4eBU2EEb2XiOnnCGnyQsAT2tIpS.jpg,"Deixados na porta de um orfanato, os recém-nascidos Moe, Larry e Curly crescem longe do mundo real e constantemente se metem em problemas, causados por sua própria estupidez. Já adultos, quando o orfanato é forçado a fechar as portas, os três embarcam em uma maluca missão de conseguir dinheiro para salvar o antigo lar."
O Que Esperar Quando Você Está Esperando,6.0,2012,/nfkhty5US1tkCmdBOh6iQV1NC0n.jpg,Os desafios e dificuldades da paternidade iminente transformam a vida de cinco casais de cabeça para baixo.
Alma de Caçador,5.9,2024,/vFcKla48r8OUTKiSMXnSwKNSTsn.jpg,Um assassino aposentado volta à ativa quando descobre uma conspiração perigosa dentro do governo sul-africano.
Rascal Does Not Dream of a Dreaming Girl,8.2,2019,/2Tpyv4cwwyE2xV9bqx7DOWnUCZ5.jpg,"Em Fujiwara, onde os céus brilham e os mares brilham, Sakuta Azusagawa está em seu segundo ano do ensino médio. Seus felizes dias com sua namorada e veterana, Mai Sakurajima, são interrompidos com a aparição de sua primeira paixão, Shoko Makinohara. Por razões desconhecidas, ele encontra duas Shokos: uma no ensino médio e outra que se tornou adulta.  Como Sakuta se vê vivendo desamparado com Shoko, a Shoko adulto o leva pelo nariz, causando uma enorme brecha em seu relacionamento com Mai.  Em meio a tudo isso, ele descobre que Shoko, do ensino médio, está sofrendo de uma doença grave e sua cicatriz começa a latejar…"
Conflitos Internos,7.8,2002,/pH7S9w2ixPrrfIM2jCZLQmezOx.jpg,"Chan Wing Yan é um policial experiente, enviado sob disfarce para infiltrar-se em um perigoso círculo criminoso. Especialista em desfazer quadrilhas, ele acredita que esta será mais uma missão rotineira. Mas um espião foi plantado no departamento de polícia... e agora Chang corre perigo."
Hop: Rebelde Sem Páscoa,5.8,2011,/9C4lCayKoFB6hwVvgalz6rtcyOn.jpg,"Hop mistura computação gráfica com live-action e conta a história de um coelhinho (Russell Brand) que quer ser roqueiro, mas sofre pressão para se manter no ramo de negócios da família, a Páscoa. Quando decide fugir de casa, ele tromba com Fred (James Marsden), um desempregado que acidentalmente o machuca e precisa acolhê-lo em sua casa até que ele se recupere."
"Ela Dança, Eu Danço 3",6.8,2010,/y9eOOfBdSqjeqDLUeX35Q825AzF.jpg,"Um unido grupo de dançarinos de rua, que inclui Luke e Natalie, se une ao calouro da Universidade de Nova York Moose. Eles disputam contra os melhores dançarinos de hip hop do mundo em uma competição de alto risco, que mudará suas vidas para sempre."
Abraham Lincoln: Caçador de Vampiros,5.8,2012,/8Rli2nwRdQ1ZFdIXk54XjtKoL4a.jpg,"Nancy Lincoln é a mãe do presidente Abraham Lincoln e foi assassinada por uma criatura sobrenatural. Inconformado com o fato, ele declara uma guerra sem piedade contra os seres das trevas e começa a destruir todos os vampiros e os escravos que os ajudam."
As Aventuras do Capitão Cueca: O Filme,6.3,2017,/wKkfJQSijg4Ur35AGtgbBhcozCF.jpg,"Jorge e Haroldo são amigos inseparáveis, tanto no colégio quanto na casa na árvore que mantém juntos, onde se dedicam a escrever histórias em quadrinhos do Capitão Cueca, super-herói por eles inventado. Ambos adoram se divertir na base de pegadinhas, especialmente em relação aos professores e ao rabugento diretor Krupp. Quando são ameaçados de serem separados de turma, Jorge usa um anel hipnótico contra o diretor, que faz com que ele obedeça a todas as suas ordens. É quando a dupla tem a ideia de transformá-lo no próprio Capitão Cueca."
Ameaça Terrorista,6.8,2010,/l0uZPc7dTiD9uogumrb1SMWbKMQ.jpg,"O investigador Henry Harold 'H' Humphries e a agente do FBI Helen tentam descobrir a localização de três bombas atômicas. Eles prendem o suspeito terrorista, covertido ao islamismo, Steven Arthur Younger e conduzem um interrogatório para fazer com que Younger revele as coordenadas das bombas antes que seja tarde demais."
Os Smurfs: Um Conto de Natal,6.7,2011,/eCQLOZB5RoWiC4ofTtUN73VcpOd.jpg,"É véspera de Natal, e todos os Smurfs decoram os seus cogumelos, exceto o Ranzinza. Os seus amigos tentam fazê-lo perceber a verdadeira magia do Natal, mas pouco ligou ao que lhe disseram. Agora cabe ao Papai Smurf tentar ajudá-lo. Com a ajuda de uma das suas poções, Papai Smurf leva Ranzinza através de uma viagem mágica pelo tempo, à descoberta da verdadeira magia do Natal."
A Lenda do Zorro,6.1,2005,/wujyXDr0YPrzyNPLhhTFXIND337.jpg,"Tendo passado os últimos dez anos lutando contra a injustiça e a crueldade, Alejandro de la Vega está agora enfrentando o seu maior desafio: o amor de sua vida, Elena, lhe expulsou de casa! Elena entrou com pedido de divórcio e encontrou consolo nos braços do Conde Armand, um encantador aristocrata francês. Mas Alejandro sabe de algo que ela não sabe: Armand é a mente maligna por trás do plano terrorista de destruir os Estados Unidos. E assim, com seu casamento e o futuro do seu país em risco, é a vez de Zorro tentar salvar duas uniões antes que seja tarde demais."
Assalto ao Banco da Espanha,6.8,2021,/AhRSv4npEaE8ZvuJh4CmQpsXDZg.jpg,"Madri, Espanha, 2010. Enquanto toda a cidade acompanha a participação bem-sucedida da seleção nacional na Copa do Mundo, um grupo de ladrões ousados procura uma maneira de entrar em um dos locais mais seguros e protegidos do planeta."
Pequenos Espiões 2: A Ilha dos Sonhos Perdidos,5.6,2002,/okbpLqjaUmtYfLlpnNq1vMuLz1w.jpg,"Os garotos espiões mais legais do mundo estão de volta em mais uma grande aventura. Desta vez, Carmen e Juni são recrutados para recuperar um dispositivo que ameaça o mundo inteiro. Eles contam com as habilidades de seus pais – e de seus avós espiões – em um show eletrizante de trabalho em família."
Agentes Vanguard,6.3,2020,/slR16xWVy7kc3xr1GlSK41ZSjpa.jpg,"A empresa de segurança secreta Vanguard é a última esperança de sobrevivência para um contador, depois que ele é alvo da organização mercenária mais mortal do mundo."
Free Willy,6.2,1993,/1WLTjNznfvr3bkHf4p9PR4ctBKK.jpg,A baleia Willy foi capturada e confinada em um tanque. Sua chance de voltar ao oceano é a amizade de um garoto de 12 anos chamado Jesse. Um filme que fala da importância da verdadeira amizade.
Goosebumps 2: Halloween Assombrado,6.1,2018,/iP5MbYaPiD5zIUmLGVEhIA83A9A.jpg,"Wardenclyffe, Estados Unidos, às vésperas do Halloween. Sonny (Jeremy Ray Taylor) e Sam (Caleel Harris) são grandes amigos, que encontram um livro incompleto guardado dentro de um baú, em uma casa abandonada. Ao abri-lo, eles despertam o boneco Slappy (Avery Lee Jones), que surge inesperadamente. Criação do autor R.L. Stine (Jack Black), ele usa os jovens e ainda a irmã de Sonny, Sarah (Madison Iseman), para criar sua própria família de monstros."
Terra à Deriva,6.7,2019,/lgXQFqjxQSeKZIQV3dmmh6fPOkT.jpg,"No ano de 2500, a Terra passa por um difícil período de sobrevivência enquanto o sol fica cada vez mais perto de seu desaparecimento completo. Para tentar salvar a raça humana, um destemido grupo de jovens enfrenta o desafio de restabelecer a ordem e embarca em uma viagem para fora do nosso sistema solar."
A Troca,7.6,2008,/feBAF48a6hmOr3KMlrxwGzlHCbK.jpg,"Los Angeles, março de 1928. Christine Collins, uma mãe solteira, se despede de Walter, seu filho de 9 anos, e parte rumo ao trabalho. Ao retornar descobre que Walter desapareceu, o que faz com que inicie uma busca exaustiva. Cinco meses depois a polícia traz uma criança, dizendo ser Walter. Atordoada pela emoção da situação, além da presença de policiais e jornalistas que desejam tirar proveito da repercussão do caso, Christine aceita a criança. Porém, no íntimo, ela sabe que ele não é Walter e, com isso, pressiona as autoridades para que continuem as buscas por ele."
101 Dálmatas II: A Aventura de Patch em Londres,6.0,2003,/bsyBBR0B5N4qI6zlHfydukzlNi9.jpg,"Antes de se mudar para a nova casa, numa fazenda, Patch, um dos filhotes de dálmatas, foge para Londres. A terrível Cruela DeVil quer pegar novamente os cãezinhos, para transformá-los em casaco de peles."
O Dia em Que a Terra Parou,5.6,2008,/mFT6PNXqDpYwE0Zgsqard9nvrke.jpg,"Helen Benson é uma cientista que mantém contato com Klaatu, um alienígena que veio à Terra para alertar sobre uma crise global. Ele deseja conversar com os líderes globais, mas por ser considerado hostil, passa a ser ameaçado pela humanidade."
Scooby! O Filme,7.0,2020,/p7RjlzDLV4KksrWtyve1Rg40nLv.jpg,"Scooby e a gangue enfrentam seu mistério mais desafiador de todos os tempos: um plano para libertar o cão fantasma Cerberus no mundo. Enquanto eles correm para parar esse caopocalypse, a gangue descobre que Scooby tem um destino épico maior do que se imaginava."
Marley & Eu,7.2,2008,/pwRypr5XwMJFztJ5DfS8qK10V4t.jpg,"John e Jennifer Grogan casaram-se recentemente e decidiram começar nova vida em West Palm Beach, na Flórida. Lá, eles trabalham em jornais concorrentes, compram um imóvel e enfrentam os desafios de uma vida de casal. Indeciso sobre sua capacidade em ser pai, John busca o conselho de seu colega Sebastian, que sugere que compre um cachorro para a esposa. John aceita a sugestão e adota Marley, um labrador de 5 kg que logo se transforma em um grande cachorro de 45 kg, o que torna a casa deles um caos."
Quase 18,7.2,2016,/sPm7pVVvTw8QYNbvnWU61tJvJZ6.jpg,"Crescer não é nada fácil para alguns, como para Nadine (Hailee Steinfeld), uma estudante que está enfrentando uma difícil situação desde que sua melhor amiga, Krista (Haley Lu Richardson), está namorando com o seu irmão mais velho, Darian (Blake Jenner). Nadine se sente mais sozinha do que nunca, ao menos até começar uma amizade com um jovem atencioso (Hayden Szeto)."
Um Homem de Família,6.8,2000,/y5NhCKNzua21rQYiFNq7t4kUyHv.jpg,"Jack Campbell é um investidor entediado com sua longa vida de solteiro. Um belo dia, ele acorda e começa a imaginar como teria sido sua vida se tivesse se casado com Kate, sua namorada nos tempos de colégio. Até que, repentinamente, Jack acorda e se vê um feliz marido, casado com Kate, pai de duas crianças e levando uma tranquila vida no subúrbio."
10.000 A.C.,5.5,2008,/yS9WxbISOCzucj7484IohnrBr5b.jpg,"Uma aventura épica que segue o caçador de mamutes D'Leh (Steven Strait), um jovem apaixonado por Evolet (Camilla Belle), em uma viagem por território desconhecido, na tentativa de garantir a segurança de sua tribo. Quando um bando de perigosos guerreiros sequestra sua amada, D'Leh é obrigado a liderar um pequeno grupo de caçadores em uma expedição para resgatá-la."
A Serpente Verde,8.1,2021,/kKrdS3he8ckFWa0wySI8kfYHWw6.jpg,"Ao tentar libertar a irmã das garras de Fahai, Xiao Qing chega em uma cidade distópica e encontra um homem misterioso que não se lembra do passado."
"Godzilla, O Monstro do Mar",7.6,1954,/2MmLWzSo1DV8nwOE6OVcysId46M.jpg,"Um gigantesco réptil mutante surge em virtude de testes nucleares. A monstruosa criatura cria um rastro de destruição no seu caminho até Tóquio, que corre o risco de ser totalmente destruída se o monstro não for detido."
Transformers,6.8,2007,/lkZ9gqCEjzX85lKR6Jjd1uGAXNp.jpg,"O destino da humanidade está em jogo quando duas raças de robôs, os Autobots e os vilões Decepticons, chegam à Terra. Os robôs possuem a capacidade de se transformarem em diferentes objetos mecânicos enquanto buscam a chave do poder supremo com a ajuda do jovem Sam."
Cemitério Maldito - A Origem,5.6,2023,/cTtrFUxMKUX4ZGfMfydym2AZQba.jpg,"Em 1969, o jovem Jud Crandall sonha em deixar para trás sua cidade natal, Ludlow, mas logo descobre segredos sinistros no local. Ele é forçado a enfrentar a sombria história de sua família, que o manterá para sempre conectado à cidadezinha."
DIA DO SIM,6.7,2021,/wiluKb3NgB6QmuN8hWLKIUxBxxU.jpg,"Acostumados a sempre dizer não para os filhos, um casal resolve realizar os desejos mais malucos das crianças em um dia de poucas regras e muita diversão em família."
Desconhecido,6.7,2011,/gI9sCrVmDPYthCeOk6UGAxr8D3t.jpg,"Martin Harris acabou de sair de um coma de quatro dias, fruto de um acidente de carro em Berlim. Ao acordar, descobre que sua esposa não o reconhece e, para piorar, existe um outro homem usando sua identidade. Ignorado pelas autoridades e na mira de assassinos, sua única chance de desvendar este mistério é contar com Gina, uma motorista de táxi que poderá ajudá-lo a provar que ele não está louco."
O Príncipe Justiceiro,4.8,2023,/1H2xEZOixs0z0JKwyjANZiKNNVJ.jpg,"Durante um longo exílio, um príncipe guerreiro parte em uma jornada épica por terra e mar para salvar sua esposa de um rei demônio."
A Dama e o Vagabundo II: As Aventuras de Banzé,6.3,2001,/r8kqvSoshJobn1zdZhJM0Gnj1kx.jpg,"Entre seus filhotes comportados, Dama e o Vagabundo criam o bagunceiro Banze – que está sempre aprontando alguma. Sonhando com a liberdade, Banzé sai de casa e conhece uma vira-lata adorável e teimosa chamada Angel. Ela o apresenta aos cães do lixo, liderados pelo escolado Buster que o desafia para o teste supremo da vida sem coleira. Agora, Banzé fica dividido entre um mundo repleto de aventuras e o amor pela família que abandonou."
Melancolia,7.2,2011,/fi0XkF2GWlSYT4i7AlRTJJzKUY9.jpg,"Quando Justine chega para a recepção de seu casamento na mansão da irmã, recomeça a batalha contra seus demônios internos. Seu comportamento ameaça arruinar a festa e as tensões familiares aumentam. Mas quando o planeta rebelde Melancolia aparece no céu, Justine sabe que ele destruirá a Terra."
E Se Fosse Verdade,7.0,2005,/wKerNhg6rr0XlEEwpVBG065Wn7f.jpg,"Quando David aluga um novo apartamento, a última coisa que ele quer é companhia. Então Elizabeth aparece, insistindo que o apartamento é dela... até que ela desaparece bem na frente de seus olhos. Ele se convence de que ela é um espírito. Mas ela está convencida de que ainda está viva. À medida que buscam saber a verdade sobre o passado de Elizabeth, o relacionamentos dele muda de ressentimento para romance."
Sex Is Zero,6.1,2002,/eRCd4nqD3i4tAzIVeyd1zTNiRPD.jpg,"O enredo segue a história do estudante de faculdade Eun-shik Jang e seus esforços para impressionar uma estudante junior Eun-hyo Lee. Eun-Shik tem o hábito de encontrar-se em situações um tanto estranhas, que muitas vezes o constrange e sabota suas tentativas para impressionar Eun-hyo Lee."
O Silêncio da Vingança,6.2,2023,/7W2fdpbWV2MiaCpjYakbudP3Ywx.jpg,"Um pai atormentado testemunha seu filho morrer em meio a um fogo cruzado de uma gangue na véspera de Natal. Enquanto se recupera da ferida que lhe custou a voz, ele faz da vingança a missão principal de sua vida e embarca em um regime de treinamento punitivo para vingar a morte de seu filho."
Pequenas Coisas Como Estas,6.8,2024,/2X4qs2mITRfu0wZDm5m2hVkkZ8E.jpg,"Enquanto trabalha como comerciante de carvão para sustentar sua família, Bill Furlong descobre segredos perturbadores guardados pelo convento local e revela suas próprias verdades, forçando-o a confrontar seu passado e o silêncio cúmplice de uma pequena cidade irlandesa controlada pela Igreja Católica."
Police Story 4: Primeiro Impacto,6.5,1996,/isCnmtLE2YnpEadEivtzE5Clhl6.jpg,"CIA e KGB unem forças para deter um perigoso traficante internacional de armas nucleares, e precisam de um rosto novo que não chame atenção para capturá-lo. O policial Jackie, de Hong Kong, é o escolhido para a missão."
Fique Acordado,6.0,2024,/izPVZlS3FcfVjiQ4kjQKppIwja0.jpg,"Após um teste farmacêutico dar errado, as cobaias se deparam com um efeito colateral aterrorizante: se você dormir, morre. Presos em uma clínica, o pânico se instala enquanto eles tentam escapar e, de alguma forma, permanecer acordados."
Amor Estranho Amor,5.9,1982,/kmsER1iY9y9B9Dc5uBnfUfy8Ys0.jpg,"São Paulo, 1937. Hugo (Marcelo Ribeiro) é um jovem que veio de Santa Catarina, sendo trazido por sua avó para devolvê-lo à sua mãe, Anna (Vera Fisher), que é amante de Osmar Passos (Tarcísio Meira), o político mais influente do estado. Ela habita uma luxuosa mansão com várias outras jovens, todas comandadas por Laura (Íris Bruzzi) e a serviço das manobras políticas de Osmar, que utiliza a casa para festas e orgias a fim de impressionar e agradar possíveis aliados políticos. A chegada do menino coincide com o dia de uma grande festa de despedida que será dada a Benício Mattos (Mauro Mendonça), o político mais influente e poderoso de outro estado. Tal fato deixa Laura bem contrariada, pois não quer que nada saia de . Assim Hugo é acomodado num quarto no sótão, mas se perturba no casarão, onde as circunstâncias fazem com que ele esteja sempre rodeado de jovens, que começam a provocá-lo e até a desejá-lo. Tamara (Xuxa) é a jovem que mais se interessa por Hugo."
La Bamba,7.3,1987,/6Znulqtc7cdqlUC69HGf26Ef5fi.jpg,"Richard Stephen Valenzuela, mais conhecido como Ritchie Valens, marcou o final dos anos 50 com uma carreira meteórica, recheada de sucessos e pontuada por uma das canções mais famosas de todos os tempos: ""La Bamba""."
Minha Mãe,4.5,2004,/oqmhLbEvqJLHybNP5ODWA5tBpil.jpg,"Pierre (Louis Garrel), um adolescente de 17 anos, tem um amor cego pela mãe, mas ela não está disposta a assumir o que o filho projecta dela. Recusando ser amada por aquilo que não é, ela decide quebrar o mistério e revelar a sua verdadeira natureza – a de uma mulher para quem a imoralidade se tornou um vício. Pierre pede para ser iniciado por ela e deixa-se levar até ao limite em jogos cada vez mais perigosos..."
Bonnie e Clyde: Uma Rajada de Balas,7.5,1967,/6bBScBIouG7Hplnj5mv3G3D3CrS.jpg,"Durante a Grande Depressão, Bonnie Parker conhece Clyde Barrow, um ex-presidiário que foi solto por bom comportamento, quando este tenta roubar o carro de sua mãe. Atraída pelo rapaz, ela o acompanha. Ambos iniciam uma carreira de crimes, assaltando bancos e roubando automóveis."
Zoom: Academia de Super-Heróis,5.3,2006,/72jIErd8SMsEmqfhFqTadusECvL.jpg,"Jack (Tim Allen) é, hoje em dia, um homem comum, mas costumava ser o Capitão Zoom. Agora, ele deve relembrar sua época de super-herói para ajudar um grupo de crianças a resgatar seus instintos heroicos."
Hacker,5.5,2015,/dNDBzk6JRqDnpwGwBBKx7dGEFcd.jpg,"O hacker Hathaway (Chris Hemsworth) é um gênio da codificação que foi condenado a 15 anos de prisão. Para sair da cadeia antes da conclusão da pena, ele aceita identificar e capturar um hacker que tem feito danos virtuais terríveis com consequências catastróficas no mundo real."
Um Salto Para a Felicidade,6.8,1987,/zcAY74scjUfNJzuOVMvzSau2xG5.jpg,Joanna Stayton contrata o carpinteiro Dean Proffitt para montar um armário em seu iate e se nega a paga-lo depois de pronto. Mas depois dela acidentalmente cair ao mar e perder a memória Dean vê uma oportunidade de se vingar
Nos Vemos Em Vênus,7,2023,/nAhxlttDRAoJlP0IL1li460cMt3.jpg,"Uma menina órfã de 18 anos quer viajar para a Europa para rastrear sua mãe biológica, então, quando ela conhece um jovem de bom coração, sofrendo com a culpa de um acidente fatal, ela o convence a acompanhá-la na viagem."
